ts,amount_bymin,amount_powerfit,amount_norm,amount_powerfit_norm
2020-06-05 09:30:00,1.2201956520000006,2.445354125453383,5.811950142029162,4.8931293132388065
2020-06-05 09:31:00,0.7822323940000028,2.1766039436259597,3.182842094418761,3.7410551254063438
2020-06-05 09:32:00,0.6797216109999997,2.0333040871513726,2.5674664444546433,3.1267594823601126
2020-06-05 09:33:00,0.7552323069999979,1.937390040197021,3.0207596714729212,2.715596606133236
2020-06-05 09:34:00,0.5940898230000006,1.8661202349856647,2.0534159645350094,2.4100782902104716
2020-06-05 09:35:00,0.5664379340000009,1.8098391756915413,1.8874207524400048,2.1688135020874086
2020-06-05 09:36:00,0.5507988149999992,1.7635805541072278,1.7935385993840482,1.9705127473507316
2020-06-05 09:37:00,0.49477292799999945,1.7244663085567002,1.4572133307785002,1.8028383950251199
2020-06-05 09:38:00,0.4907560890000008,1.6906858061140528,1.4331001122654263,1.6580286514500389
2020-06-05 09:39:00,0.5163880269999991,1.6610292229134374,1.5869694911247065,1.5308972620965058
2020-06-05 09:40:00,0.624772125999998,1.634649974477497,2.2376028529623357,1.4178151015159328
2020-06-05 09:41:00,0.482109360999999,1.6109335846842205,1.3811935156387682,1.3161480428236623
2020-06-05 09:42:00,0.423969441,1.589420596069731,1.0321776364130661,1.2239264907586207
2020-06-05 09:43:00,0.36612909100000013,1.5697588946386838,0.6849600858905913,1.1396410084063753
2020-06-05 09:44:00,0.3863526389999996,1.5516729709684607,0.8063627191636183,1.0621105461685778
2020-06-05 09:45:00,0.5568538160000004,1.5349433968622839,1.8298869723733466,0.9903944625919975
2020-06-05 09:46:00,0.44679619500000134,1.5193927095306248,1.1692074021433838,0.9237320128922905
2020-06-05 09:47:00,0.3538019719999991,1.504875451255142,0.610959979318286,0.861499651137013
2020-06-05 09:48:00,0.35501519199999926,1.4912709829240027,0.6182429794495948,0.8031802234182461
2020-06-05 09:49:00,0.32487550899999995,1.4784781964456928,0.43731345698329477,0.7483403011086227
2020-06-05 09:50:00,0.3401481519999986,1.4664115562493687,0.5289956423861106,0.696613211625299
2020-06-05 09:51:00,0.3266021810000005,1.4549980895859504,0.44767872659863994,0.6476861364985028
2020-06-05 09:52:00,0.33797119299999967,1.444175066205218,0.5159272848888361,0.6012901646466363
2020-06-05 09:53:00,0.29783292200000033,1.4338881869279683,0.27497590511974607,0.5571925271749777
2020-06-05 09:54:00,0.2925552390000001,1.4240901533136003,0.24329379801468537,0.5151904658484604
2020-06-05 09:55:00,0.30469993199999923,1.4147395264660418,0.3161987952235052,0.4751063410382939
2020-06-05 09:56:00,0.2955656159999995,1.4057998078389367,0.26136519156761145,0.436783691331636
2020-06-05 09:57:00,0.2490153769999997,1.3972386923628097,-0.018077445999687677,0.40008403184849434
2020-06-05 09:58:00,0.29824746000000063,1.3890274566843817,0.2774643905621507,0.3648842317553333
2020-06-05 09:59:00,0.39158044399999986,1.3811404543305463,0.8377454069708193,0.33107435014170017
2020-06-05 10:00:00,0.2915044800000003,1.3735546962203733,0.2369860566858488,0.29855583776546274
2020-06-05 10:01:00,0.3503257289999994,1.3662494998484687,0.5900919766267259,0.26724003317738226
2020-06-05 10:02:00,0.3102128120000002,1.3592061941338418,0.34929279776541045,0.2370468974717286
2020-06-05 10:03:00,0.30996726199999974,1.3524078697058783,0.347818752924206,0.2079039438159912
2020-06-05 10:04:00,0.2886406810000004,1.3458391665201246,0.21979457575655503,0.17974532700545712
2020-06-05 10:05:00,0.29779174300000005,1.3394860923305076,0.2747287062090711,0.152511065292688
2020-06-05 10:06:00,0.39175594000000047,1.333335866813561,0.8387989153131219,0.12614637218162392
2020-06-05 10:07:00,0.254441987,1.3273767871332485,0.014498674854367783,0.1006010801329152
2020-06-05 10:08:00,0.26377137299999975,1.3215981115176787,0.0705032902275216,0.07582914148235881
2020-06-05 10:09:00,0.18963775899999985,1.3159899580401442,-0.3745232676072541,0.05178819453699342
2020-06-05 10:10:00,0.20061622100000004,1.3105432162929609,-0.3086191939952489,0.028439184939861837
2020-06-05 10:11:00,0.2304559449999999,1.3052494700411865,-0.12949033541215452,0.005746034103147572
2020-06-05 10:12:00,0.18758846499999943,1.300100929265396,-0.3868252478508133,-0.01632465210982055
2020-06-05 10:13:00,0.2323172179999998,1.295090370264407,-0.1183170515037138,-0.0378038401512927
2020-06-05 10:14:00,0.2703754230000004,1.2902110827026023,0.11014762267931652,-0.05872029578583008
2020-06-05 10:15:00,0.1937059990000001,1.2854568226619345,-0.3501014871765056,-0.07910078534625725
2020-06-05 10:16:00,0.2172257240000003,1.2808217709033682,-0.2089117934166598,-0.09897025465787494
2020-06-05 10:17:00,0.18316494699999997,1.2763004956623372,-0.41337977396712994,-0.11835198852632954
2020-06-05 10:18:00,0.1914621540000003,1.2718879194024728,-0.363571363563008,-0.13726775325722174
2020-06-05 10:19:00,0.2086072520000004,1.2675792890351132,-0.26064876833272616,-0.15573792431866365
2020-06-05 10:20:00,0.2296279720000002,1.2633701491819014,-0.13446068495116395,-0.17378160095876416
2020-06-05 10:21:00,0.16580393899999965,1.2592563181165364,-0.517598484129866,-0.1914167093381652
2020-06-05 10:22:00,0.19194873800000023,1.255233866071361,-0.36065038357925266,-0.20866009552503068
2020-06-05 10:23:00,0.17854961099999986,1.2512990956365182,-0.44108578993622827,-0.2255276095196427
2020-06-05 10:24:00,0.1907419370000001,1.2474485240151814,-0.3678948502394322,-0.2420341813224146
2020-06-05 10:25:00,0.17380057299999968,1.2436788669288579,-0.46959442347143715,-0.2581938899283861
